action_id,frame_filename,image_path,team,number,raw_class,x_feet,y_feet,bbox_x,bbox_y,bbox_w,bbox_h
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,White,25,White_25,2516.425,1125.41,2465,968,102.85,157.41
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,White,27,White_27,2472.99,1242.31,2426,1054,93.98,188.31
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,Red,11,Red_11,2850.565,1437.3600000000001,2795,1175,111.13,262.36
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,Ball,-,Ball,2841.6,1249.35,2827,1217,29.2,32.35
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,White,34,White_34,2861.765,1172.22,2824,992,75.53,180.22
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,Red,16,Red_16,2985.795,1171.02,2955,1024,61.59,147.02
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,Red,16,Red_16,3422.03,1297.0,3392,1133,60.06,164.0
azione_02,out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,datasets\azione_02\train\out13_frame_0070_png.rf.f57d482808b52613243518afe71239ba.jpg,White,16,White_16,2960.255,1245.98,2917,1093,86.51,152.98
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Red,0,Red_0,2334.115,1235.92,2301,1039,66.23,196.92
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Ref,-,Refree_M,2302.1,1027.95,2276,877,52.2,150.95
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Red,2,Red_2,2386.245,1037.05,2351,931,70.49,106.05
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Red,12,Red_12,2458.18,1081.65,2421,930,74.36,151.65
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,White,13,White_13,2505.07,1060.13,2466,931,78.14,129.13
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,White,25,White_25,2541.62,1119.49,2495,972,93.24,147.49
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,White,27,White_27,2483.465,1241.37,2437,1063,92.93,178.37
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Red,11,Red_11,2835.62,1436.52,2783,1196,105.24,240.52
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,White,34,White_34,2887.33,1193.51,2835,1005,104.66,188.51
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,White,16,White_16,2945.015,1264.21,2892,1094,106.03,170.21
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Red,16,Red_16,3007.095,1210.9,2972,1039,70.19,171.9
azione_02,out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,datasets\azione_02\train\out13_frame_0071_png.rf.4ebf1309eca7601b409b80c00cec331b.jpg,Ref,-,Refree_F,3421.955,1301.84,3392,1133,59.91,168.84
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Red,0,Red_0,2339.67,1237.43,2295,1038,89.34,199.43
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Ref,-,Refree_M,2302.185,1026.03,2278,876,48.37,150.03
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Red,2,Red_2,2385.695,1052.73,2351,938,69.39,114.73
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Red,12,Red_12,2476.2,1084.74,2446,928,60.4,156.74
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,White,27,White_27,2511.97,1242.96,2473,1058,77.94,184.96
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,White,13,White_13,2503.415,1082.93,2464,941,78.83,141.93
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,White,25,White_25,2572.915,1118.45,2519,968,107.83,150.45
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Red,11,Red_11,2834.1,1395.62,2785,1184,98.2,211.62
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Ball,-,Ball,2798.475,1351.5,2791,1328,14.95,23.5
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,White,16,White_16,2921.005,1302.75,2875,1127,92.01,175.75
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,White,34,White_34,2920.06,1176.17,2877,1011,86.12,165.17
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Red,16,Red_16,3026.35,1228.94,2983,1058,86.7,170.94
azione_02,out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,datasets\azione_02\train\out13_frame_0072_png.rf.d8bdf7be79d66e12139a00a24ceda9ed.jpg,Ref,-,Refree_F,3425.065,1304.01,3393,1138,64.13,166.01
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Red,0,Red_0,2333.475,1237.3600000000001,2291,1035,84.95,202.36
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Ref,-,Refree_M,2301.46,1028.08,2275,881,52.92,147.08
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Red,2,Red_2,2396.275,1105.65,2354,949,84.55,156.65
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,White,13,White_13,2505.965,1093.6,2474,951,63.93,142.6
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Red,12,Red_12,2486.765,1084.57,2451,929,71.53,155.57
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,White,27,White_27,2528.09,1236.3600000000001,2476,1061,104.18,175.36
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,White,25,White_25,2606.435,1113.13,2564,959,84.87,154.13
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Red,11,Red_11,2839.335,1372.3899999999999,2789,1168,100.67,204.39
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Ball,-,Ball,2812.155,1273.17,2800,1250,24.31,23.17
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,White,16,White_16,2912.865,1316.76,2875,1137,75.73,179.76
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,White,34,White_34,2939.19,1203.04,2903,1015,72.38,188.04
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Red,16,Red_16,3054.325,1256.65,3009,1068,90.65,188.65
azione_02,out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,datasets\azione_02\train\out13_frame_0073_png.rf.3231da1ee3de169701b55f822ec29e7c.jpg,Ref,-,Refree_F,3426.785,1306.07,3393,1143,67.57,163.07
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Red,0,Red_0,2322.355,1235.8899999999999,2289,1033,66.71,202.89
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Ref,-,Refree_M,2305.765,1029.98,2277,882,57.53,147.98
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Red,2,Red_2,2411.785,1119.19,2365,967,93.57,152.19
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,White,13,White_13,2503.625,1123.15,2456,963,95.25,160.15
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Red,12,Red_12,2517.905,1024.07,2499,917,37.81,107.07
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,White,27,White_27,2555.145,1239.0,2512,1053,86.29,186.0
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,White,25,White_25,2628.185,1123.2,2587,973,82.37,150.2
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Red,11,Red_11,2831.445,1353.45,2777,1168,108.89,185.45
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,White,16,White_16,2896.32,1308.8600000000001,2841,1130,110.64,178.86
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,White,34,White_34,2967.43,1204.79,2923,1024,88.86,180.79
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Red,16,Red_16,3088.435,1277.42,3049,1078,78.87,199.42
azione_02,out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,datasets\azione_02\train\out13_frame_0074_png.rf.7e30a85586f70235edf39f5ca878c8cb.jpg,Ref,-,Refree_F,3430.96,1304.65,3399,1142,63.92,162.65
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Red,0,Red_0,2317.42,1237.45,2290,1030,54.84,207.45
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Ref,-,Refree_M,2318.515,1029.28,2277,883,83.03,146.28
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Red,2,Red_2,2452.515,1131.63,2414,961,77.03,170.63
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Red,12,Red_12,2524.73,1058.99,2495,921,59.46,137.99
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,White,13,White_13,2519.775,1136.54,2479,978,81.55,158.54
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,White,27,White_27,2572.635,1248.43,2537,1056,71.27,192.43
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,White,25,White_25,2660.0,1123.68,2617,970,86.0,153.68
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Red,11,Red_11,2865.22,1353.71,2781,1159,168.44,194.71
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,White,16,White_16,2925.96,1306.82,2855,1121,141.92,185.82
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Ball,-,Ball,2967.25,1243.3,2955,1216,24.5,27.3
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Red,16,Red_16,3114.55,1319.37,3062,1107,105.1,212.37
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,White,34,White_34,2985.25,1214.45,2943,1032,84.5,182.45
azione_02,out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,datasets\azione_02\train\out13_frame_0075_png.rf.f6175dffafc515926b8465af0a351283.jpg,Ref,-,Refree_F,3431.695,1304.65,3398,1143,67.39,161.65
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Red,0,Red_0,2300.255,1226.09,2270,1029,60.51,197.09
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Ref,-,Refree_M,2331.86,1030.05,2300,881,63.72,149.05
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Red,2,Red_2,2455.48,1129.93,2421,951,68.96,178.93
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Red,12,Red_12,2541.075,1046.26,2512,929,58.15,117.26
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,White,13,White_13,2528.825,1162.1100000000001,2482,990,93.65,172.11
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,White,27,White_27,2585.005,1249.7,2556,1061,58.01,188.7
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,White,25,White_25,2709.855,1127.73,2673,961,73.71,166.73
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Red,11,Red_11,2853.595,1351.9,2788,1150,131.19,201.9
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,White,16,White_16,2918.05,1318.69,2865,1125,106.1,193.69
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,White,34,White_34,2991.985,1232.43,2955,1065,73.97,167.43
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Ball,-,Ball,3089.595,1337.96,3077,1310,25.19,27.96
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Red,16,Red_16,3140.5,1336.16,3088,1137,105.0,199.16
azione_02,out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,datasets\azione_02\train\out13_frame_0076_png.rf.34d16b796b7f641b232eb39460cd914a.jpg,Ref,-,Refree_F,3432.225,1304.73,3399,1143,66.45,161.73
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Red,11,Red_11,2837.915,1361.09,2781,1153,113.83,208.09
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Ball,-,Ball,3171.345,1260.67,3155,1234,32.69,26.67
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,White,34,White_34,3025.35,1238.08,2991,1073,68.7,165.08
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,White,16,White_16,2893.995,1322.19,2838,1110,111.99,212.19
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,White,13,White_13,2578.555,1165.66,2550,980,57.11,185.66
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Red,0,Red_0,2283.915,1224.68,2235,1029,97.83,195.68
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Red,12,Red_12,2547.015,1067.07,2524,928,46.03,139.07
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,White,25,White_25,2748.44,1145.94,2697,984,102.88,161.94
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,White,27,White_27,2585.595,1259.44,2555,1063,61.19,196.44
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Red,2,Red_2,2471.32,1127.7,2417,961,108.64,166.7
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Ref,-,Refree_F,3430.97,1305.7,3397,1142,67.94,163.7
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Ref,-,Refree_M,2364.965,1036.65,2336,880,57.93,156.65
azione_02,out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,datasets\azione_02\train\out13_frame_0077_png.rf.46e607dd7482de0b436bd55ba0fee852.jpg,Red,16,Red_16,3169.67,1343.2,3123,1155,93.34,188.2
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Red,0,Red_0,2285.01,1216.99,2234,1032,102.02,184.99
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Ref,-,Refree_M,2376.49,1039.6399999999999,2347,886,58.98,153.64
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Red,2,Red_2,2495.48,1127.1399999999999,2451,961,88.96,166.14
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Red,12,Red_12,2547.555,1044.83,2529,931,37.11,113.83
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,White,13,White_13,2620.24,1160.5,2581,991,78.48,169.5
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,White,27,White_27,2580.94,1259.04,2550,1067,61.88,192.04
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,White,25,White_25,2787.115,1142.09,2726,989,122.23,153.09
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Red,11,Red_11,2825.495,1335.35,2788,1122,74.99,213.35
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,White,16,White_16,2897.28,1294.71,2855,1095,84.56,199.71
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,White,34,White_34,3050.62,1264.48,2998,1075,105.24,189.48
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Red,16,Red_16,3168.775,1342.91,3122,1146,93.55,196.91
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Ball,-,Ball,3191.645,1192.86,3178,1169,27.29,23.86
azione_02,out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,datasets\azione_02\train\out13_frame_0078_png.rf.8f417b456303dd785e7b596ceaf98015.jpg,Ref,-,Refree_F,3431.345,1304.54,3398,1142,66.69,162.54
